ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
CPE,ENLC,2022-06-03,0.686,3.239,0.112,1.129,4.421,4.194,0.805,1.877,0.039,0.0,-0.038,0.003,-0.018,-0.019,0.002,-0.018,-0.014,-0.014,0.041,2.588,-0.009,3.376,-0.061,4.2,2017-06-19,energy
CPE,EOG,2022-06-03,0.686,3.842,1.105,29.94,4.421,4.194,0.594,3.108,0.013,-0.018,0.003,-0.029,0.01,0.028,-0.018,0.043,0.058,0.013,0.077,2.517,0.083,2.419,-0.0,3.843,2017-06-19,energy
CPE,ERF,2022-06-03,0.627,3.67,0.156,0.762,4.421,4.194,0.539,3.405,0.008,0.021,-0.008,0.047,0.006,0.008,-0.023,-0.041,-0.001,0.056,0.031,3.217,0.027,3.276,-0.082,4.88,2017-06-19,energy
CPE,GLNG,2022-06-03,0.863,3.479,0.171,6.582,4.421,4.194,0.986,2.375,0.064,-0.006,-0.037,0.041,-0.02,0.01,0.024,-0.002,0.027,0.007,0.048,2.852,0.019,3.231,-0.108,4.891,2017-06-19,energy
CPE,HAL,2022-06-03,0.706,3.128,0.303,10.36,4.421,4.194,0.791,2.464,0.004,0.008,0.039,0.011,-0.009,-0.014,-0.014,0.074,-0.003,-0.019,0.119,1.557,0.142,1.254,0.118,1.572,2017-06-19,energy
CPE,MPC,2022-06-03,0.549,3.639,0.739,25.934,4.421,4.194,0.456,2.222,-0.0,0.033,0.009,0.059,0.018,-0.031,-0.014,0.038,-0.005,-0.036,0.07,2.6,0.001,3.626,-0.042,4.259,2017-06-19,energy
CPE,MRO,2022-06-03,0.667,4.111,0.271,2.65,4.421,4.194,0.655,0.714,-0.009,-0.107,-0.049,-0.005,-0.03,0.004,0.025,0.012,-0.006,0.018,0.11,2.507,0.098,2.687,0.033,3.63,2017-06-19,energy
CPE,MUR,2022-06-03,0.745,3.149,0.391,6.624,4.421,4.194,0.496,1.872,0.038,0.069,0.052,0.026,-0.058,0.053,0.065,-0.029,0.058,0.043,0.117,1.402,0.043,2.502,-0.036,3.683,2017-06-19,energy
CPE,NBR,2022-06-03,0.686,2.513,1.866,24.238,4.421,4.194,0.796,0.513,-0.012,-0.056,-0.038,-0.009,-0.013,0.018,0.04,-0.051,0.027,0.003,0.105,0.942,0.091,1.144,0.061,1.602,2017-06-19,energy
CPE,NOG,2022-06-03,0.627,3.842,0.329,4.581,4.421,4.194,0.748,2.044,0.042,-0.01,-0.008,0.009,0.009,0.025,-0.006,-0.039,0.02,0.015,0.065,2.532,0.02,3.428,-0.064,5.136,2017-06-19,energy
CPE,OXY,2022-06-03,0.51,3.21,0.606,9.782,4.421,4.194,0.988,2.788,-0.022,-0.018,-0.027,-0.017,-0.017,-0.077,0.034,0.004,-0.057,-0.112,-0.018,3.45,0.002,3.183,-0.081,4.284,2017-06-19,energy
CPE,PBA,2022-06-03,0.98,2.674,0.261,18.945,4.421,4.194,0.146,0.548,0.06,-0.036,-0.071,0.008,0.012,0.012,0.003,-0.042,-0.028,0.031,0.037,1.915,-0.005,2.779,0.033,2.014,2017-06-19,energy
CPE,PDS,2022-06-03,0.686,3.533,0.69,6.166,4.421,4.194,0.847,3.219,0.041,0.001,-0.096,-0.008,0.014,0.016,-0.013,0.002,0.012,0.015,0.118,2.13,0.058,2.835,0.076,2.628,2017-06-19,energy
CPE,PTEN,2022-06-03,0.863,3.949,0.169,2.081,4.421,4.194,0.871,3.28,-0.02,0.024,-0.016,-0.01,0.045,-0.038,-0.085,0.044,-0.013,-0.042,0.096,2.452,0.066,2.931,0.038,3.356,2017-06-19,energy
CPE,SLB,2022-06-03,0.98,2.871,0.395,14.968,4.421,4.194,0.752,0.665,-0.016,-0.009,-0.03,-0.029,-0.009,-0.006,0.006,0.008,0.035,0.01,0.09,1.0,0.077,1.273,0.042,1.988,2017-06-19,energy
CPE,VLO,2022-06-03,0.941,4.165,0.764,43.012,4.421,4.194,0.686,3.042,0.114,0.054,0.03,0.022,-0.01,0.016,0.026,-0.016,-0.004,-0.003,0.097,2.663,0.086,2.839,0.051,3.373,2017-06-19,energy
CPG,CRK,2022-06-03,0.98,3.196,1.234,2.602,4.421,4.194,0.832,1.868,0.027,0.09,0.008,0.046,-0.058,0.078,0.128,-0.076,0.068,0.061,0.161,0.351,0.04,2.492,-0.049,4.054,2017-06-19,energy
CPG,TRGP,2022-06-03,0.647,-2.89,9.004,3.75,4.421,4.194,0.122,-0.87,-0.046,-0.029,0.06,-0.011,0.0,0.006,-0.008,-0.009,0.028,0.002,0.049,-1.169,0.082,0.01,0.074,-0.262,2017-06-19,energy
CVE,TRGP,2022-06-03,0.863,-4.243,3.886,2.716,4.421,4.194,0.774,-3.227,-0.015,0.032,0.05,-0.005,-0.02,-0.001,0.04,0.021,0.04,-0.036,0.032,-3.014,0.104,-0.299,0.073,-1.486,2017-06-19,energy
CVI,DRQ,2022-06-03,0.647,-3.103,0.737,17.231,4.421,4.194,0.919,-1.12,0.078,0.074,0.032,-0.019,-0.003,0.006,-0.012,0.04,0.045,-0.049,0.004,-3.05,-0.048,-3.685,-0.071,-3.966,2017-06-19,energy
DHT,FRO,2022-06-03,0.784,2.504,1.339,0.458,4.421,4.194,0.532,0.658,-0.064,-0.057,-0.089,0.044,0.027,0.031,-0.046,0.0,0.016,-0.044,0.096,0.071,0.077,0.558,0.037,1.577,2017-06-19,energy
DINO,VLO,2022-06-03,0.686,3.202,1.345,21.324,4.421,4.194,0.939,2.787,0.01,-0.016,-0.062,-0.012,-0.021,-0.004,0.023,-0.024,-0.029,0.026,0.105,1.59,0.102,1.635,0.109,1.529,2017-06-19,energy
DK,DRQ,2022-06-03,0.882,-2.633,0.96,12.984,4.421,4.194,0.874,-0.711,0.014,0.037,-0.01,-0.003,0.01,-0.014,-0.001,-0.031,-0.08,-0.047,0.015,-2.433,-0.029,-3.017,-0.09,-3.804,2017-06-19,energy
DK,FTI,2022-06-03,0.824,-3.537,0.519,-2.115,4.421,4.194,0.771,-1.124,-0.037,-0.093,-0.095,-0.059,0.042,-0.022,-0.03,0.004,-0.066,-0.076,0.086,-2.292,0.145,-1.441,0.081,-2.367,2017-06-19,energy
DK,SU,2022-06-03,0.608,2.552,0.591,9.524,4.421,4.194,0.971,2.177,-0.016,-0.016,0.003,0.016,-0.058,0.024,0.078,-0.012,0.005,0.037,0.06,1.843,0.1,1.379,0.118,1.159,2017-06-19,energy
DK,VLO,2022-06-03,0.667,3.395,1.384,39.198,4.421,4.194,0.992,1.126,-0.026,-0.032,-0.021,-0.052,0.238,-0.083,-0.22,0.124,-0.075,-0.18,0.126,1.948,0.119,2.036,0.094,2.316,2017-06-19,energy
DRQ,KOS,2022-06-03,0.686,3.149,0.131,-0.728,4.421,4.194,0.941,0.107,-0.057,0.01,0.023,-0.008,-0.026,0.021,-0.006,0.03,0.048,0.055,0.172,1.828,0.127,2.175,0.037,2.869,2017-06-19,energy
DRQ,NVGS,2022-06-03,0.941,2.773,0.106,6.057,4.421,4.194,0.861,1.652,-0.05,-0.075,-0.005,-0.051,-0.115,0.032,0.061,0.036,0.046,0.007,0.189,0.937,0.154,1.276,0.086,1.938,2017-06-19,energy
DRQ,STNG,2022-06-03,0.922,3.945,0.586,-0.843,4.421,4.194,0.803,2.239,-0.082,-0.079,0.039,-0.023,0.035,0.028,-0.042,0.022,0.06,0.015,0.043,3.446,-0.142,5.58,-0.231,6.606,2017-06-19,energy
DRQ,VLO,2022-06-03,0.627,3.73,0.466,53.333,4.421,4.194,0.881,0.643,0.012,0.029,0.024,0.043,-0.067,0.006,0.053,-0.047,-0.034,0.001,0.204,2.049,0.181,2.24,0.117,2.766,2017-06-19,energy
DVN,TRGP,2022-06-03,0.98,-2.526,1.031,10.787,4.421,4.194,0.221,-0.824,0.016,-0.053,-0.03,-0.104,-0.029,0.018,0.006,-0.05,0.003,0.042,0.029,-1.561,0.058,-0.639,-0.011,-2.892,2017-06-19,energy
E,MUR,2022-06-03,0.745,2.916,1.605,-17.636,4.421,4.194,0.677,1.498,-0.019,-0.042,-0.007,-0.01,-0.036,-0.04,0.016,0.012,-0.024,-0.034,0.025,2.335,-0.014,3.253,-0.076,4.685,2017-06-19,energy
E,NOG,2022-06-03,0.902,3.587,1.331,-15.395,4.421,4.194,0.502,0.371,-0.057,-0.028,-0.014,-0.02,-0.04,0.046,0.02,0.02,0.067,-0.02,-0.014,4.036,-0.031,4.616,-0.096,6.753,2017-06-19,energy
E,SLB,2022-06-03,0.608,2.78,1.629,-9.733,4.421,4.194,0.064,0.318,0.003,0.047,0.05,0.065,0.019,0.019,-0.011,0.001,0.042,0.004,0.008,2.486,0.011,2.36,-0.018,3.462,2017-06-19,energy
E,SU,2022-06-03,0.51,3.364,1.253,-7.07,4.421,4.194,0.77,2.219,-0.045,0.031,0.096,-0.005,0.003,0.017,-0.007,0.041,0.041,-0.006,-0.031,4.221,0.007,3.158,0.006,3.199,2017-06-19,energy
E,VLO,2022-06-03,0.922,4.308,3.285,-7.879,4.421,4.194,0.633,3.148,0.046,0.024,-0.011,0.041,-0.031,0.037,-0.005,0.041,0.044,-0.035,0.023,3.748,0.026,3.697,-0.004,4.402,2017-06-19,energy
E,XOM,2022-06-03,0.843,3.807,2.898,-12.831,4.421,4.194,0.86,2.862,-0.082,-0.013,0.055,-0.037,-0.035,0.025,0.017,0.069,0.065,-0.049,-0.048,5.305,-0.054,5.496,-0.087,6.517,2017-06-19,energy
EC,GLNG,2022-06-03,0.569,3.189,1.243,-4.699,4.421,4.194,0.415,1.602,-0.02,0.003,-0.004,-0.044,-0.016,0.0,0.012,0.01,-0.009,-0.026,-0.085,4.621,-0.102,4.916,-0.208,6.706,2017-06-19,energy
EC,HP,2022-06-03,0.686,2.613,3.275,-16.46,4.421,4.194,0.107,0.407,0.069,-0.012,-0.053,0.021,-0.006,-0.006,-0.005,0.045,-0.013,-0.01,-0.127,6.059,-0.109,5.579,-0.153,6.772,2017-06-19,energy
EC,SU,2022-06-03,0.725,3.117,2.245,-8.64,4.421,4.194,0.204,1.432,-0.049,-0.017,0.024,0.029,-0.008,0.028,0.001,-0.051,-0.023,0.029,-0.108,5.748,-0.078,5.016,-0.086,5.214,2017-06-19,energy
EC,VLO,2022-06-03,0.588,3.786,5.472,-6.305,4.421,4.194,0.747,2.764,0.037,-0.028,0.013,-0.058,0.018,-0.025,-0.026,0.055,-0.001,-0.034,-0.034,4.424,-0.039,4.518,-0.075,5.212,2017-06-19,energy
ENLC,VLO,2022-06-03,0.667,2.525,6.408,37.27,4.421,4.194,0.742,1.208,-0.085,-0.042,-0.018,0.051,0.022,-0.082,-0.114,0.069,-0.073,-0.09,0.066,1.199,0.083,0.85,0.081,0.894,2017-06-19,energy
EOG,OII,2022-06-03,0.706,-2.59,0.126,2.744,4.421,4.194,0.04,-1.597,0.036,0.006,0.019,0.022,-0.036,0.027,0.029,0.018,0.006,-0.002,0.079,-1.773,0.03,-2.275,-0.036,-2.959,2017-06-19,energy
EQNR,ESTE,2022-06-03,0.647,2.973,0.557,-4.18,4.421,4.194,0.439,0.748,-0.007,0.052,0.054,0.062,-0.292,0.088,0.197,-0.01,0.133,0.074,0.162,-1.746,0.161,-1.742,0.171,-2.018,2017-06-19,energy
FTI,KOS,2022-06-03,0.784,3.521,0.324,0.737,4.421,4.194,0.992,3.15,-0.072,0.011,0.031,-0.019,-0.108,0.014,0.088,0.029,0.031,0.034,0.213,1.869,0.24,1.661,0.15,2.358,2017-06-19,energy
FTI,NVGS,2022-06-03,0.882,2.775,0.233,7.529,4.421,4.194,0.998,1.473,0.014,-0.007,-0.031,-0.006,-0.011,0.006,-0.004,0.042,0.012,-0.025,0.22,0.767,0.221,0.754,0.153,1.375,2017-06-19,energy
FTI,PBA,2022-06-03,0.569,2.645,0.48,23.46,4.421,4.194,0.997,2.387,-0.039,0.029,0.016,0.001,-0.028,0.027,0.025,0.036,0.057,-0.028,0.147,1.392,0.11,1.71,0.136,1.488,2017-06-19,energy
FTI,VLO,2022-06-03,0.765,3.844,1.431,56.053,4.421,4.194,0.987,0.701,-0.138,0.079,0.006,0.103,-0.259,0.109,0.261,-0.106,0.132,0.148,0.209,2.099,0.21,2.094,0.149,2.603,2017-06-19,energy
GPRE,WMB,2022-06-03,0.863,2.75,0.402,14.146,4.421,4.194,0.738,1.919,0.066,0.076,0.023,0.04,0.009,0.002,0.011,0.001,0.067,-0.043,0.09,1.323,0.116,0.918,0.071,1.626,2017-06-19,energy
GPRK,STNG,2022-06-03,0.745,2.595,1.425,-0.173,4.421,4.194,0.415,0.922,-0.054,-0.015,0.069,-0.002,-0.044,0.022,0.055,0.009,-0.012,0.022,-0.028,2.985,-0.18,5.102,-0.224,5.719,2017-06-19,energy
GPRK,VLO,2022-06-03,0.529,3.924,3.47,22.625,4.421,4.194,0.933,2.001,0.019,-0.003,-0.022,0.016,0.007,-0.012,-0.027,0.049,-0.004,-0.069,0.073,2.869,0.056,3.114,0.033,3.446,2017-06-19,energy
HP,PBR-A,2022-06-03,0.529,-2.645,0.24,3.807,4.421,4.194,0.502,-0.571,0.065,0.055,0.028,0.023,-0.054,0.061,0.027,-0.01,0.042,0.019,0.007,-2.503,0.132,-0.108,0.075,-1.21,2017-06-19,energy
HP,RIG,2022-06-03,0.843,-3.176,0.138,-0.497,4.421,4.194,0.007,-1.499,0.01,-0.023,0.089,-0.008,-0.049,0.024,0.027,-0.033,0.041,-0.007,0.034,-2.664,0.072,-2.084,0.025,-2.8,2017-06-19,energy
HP,VLO,2022-06-03,0.784,3.004,1.752,18.885,4.421,4.194,0.645,0.991,-0.03,0.038,0.053,0.035,-0.0,0.018,-0.004,0.023,-0.014,-0.043,0.064,1.406,0.044,1.9,0.044,1.908,2017-06-19,energy
INT,STNG,2022-06-03,0.824,3.962,0.766,-4.485,4.421,4.194,0.607,2.715,-0.001,-0.012,-0.044,-0.032,-0.015,-0.01,-0.001,-0.03,0.011,-0.012,0.04,3.529,-0.024,4.224,-0.149,5.56,2017-06-19,energy
KOS,PBR-A,2022-06-03,0.725,-2.832,1.156,6.413,4.421,4.194,0.724,0.006,-0.02,0.043,0.03,-0.008,-0.008,-0.015,0.025,0.039,-0.002,-0.059,0.046,-1.992,0.158,0.031,0.094,-1.126,2017-06-19,energy
MPC,TRGP,2022-06-03,1.0,-2.835,0.963,-12.672,4.421,4.194,0.264,-0.545,-0.016,-0.028,-0.012,-0.012,-0.005,0.007,-0.005,-0.008,-0.018,-0.038,0.024,-1.793,0.01,-2.393,-0.009,-3.25,2017-06-19,energy
MRO,OII,2022-06-03,0.686,-2.518,0.469,5.684,4.421,4.194,0.138,-1.375,0.02,-0.001,-0.029,-0.034,-0.039,0.016,0.036,-0.054,-0.029,0.027,0.094,-1.681,0.026,-2.287,-0.02,-2.693,2017-06-19,energy
MRO,TRGP,2022-06-03,0.647,-3.158,2.718,4.307,4.421,4.194,0.692,-1.329,-0.025,-0.063,-0.033,-0.039,0.011,-0.0,0.029,-0.045,-0.039,0.042,0.055,-1.063,0.09,0.298,0.055,-1.071,2017-06-19,energy
MUR,VLO,2022-06-03,0.902,2.598,1.911,30.927,4.421,4.194,0.788,1.002,-0.037,-0.027,0.062,0.009,-0.002,-0.029,0.019,-0.033,-0.076,-0.026,0.014,2.244,0.047,1.391,0.064,0.953,2017-06-19,energy
NBR,OII,2022-06-03,0.608,-3.341,0.091,3.263,4.421,4.194,0.804,-1.279,-0.029,-0.006,0.014,-0.003,-0.005,0.02,0.002,0.014,0.007,-0.026,0.131,-1.51,0.062,-2.468,0.035,-2.854,2017-06-19,energy
NBR,VLO,2022-06-03,0.882,3.192,0.4,33.895,4.421,4.194,0.516,0.631,-0.007,0.062,0.037,0.041,0.013,-0.007,0.003,0.005,0.021,0.008,0.027,2.572,0.025,2.626,0.012,2.925,2017-06-19,energy
NOG,OII,2022-06-03,0.804,-2.976,0.502,3.329,4.421,4.194,0.653,-1.45,0.021,0.023,-0.006,0.007,-0.053,0.065,0.052,-0.029,0.091,0.118,0.09,-1.91,-0.005,-3.03,-0.079,-3.911,2017-06-19,energy
NOG,VLO,2022-06-03,1.0,2.727,2.45,30.382,4.421,4.194,0.608,0.618,0.004,-0.03,0.004,-0.04,-0.016,-0.007,0.032,0.025,-0.054,-0.024,0.038,1.749,0.055,1.311,0.077,0.738,2017-06-19,energy
NVGS,VLO,2022-06-03,0.843,2.77,6.975,1.76,4.421,4.194,0.932,1.256,-0.005,-0.055,0.003,-0.085,0.034,-0.012,-0.016,-0.041,-0.054,0.011,0.023,2.323,0.024,2.297,0.019,2.396,2017-06-19,energy
OII,PBA,2022-06-03,0.902,3.684,1.104,15.396,4.421,4.194,0.214,2.052,-0.001,0.013,-0.015,0.06,-0.021,0.037,0.011,-0.028,0.061,0.091,0.087,2.197,0.01,3.507,0.043,2.951,2017-06-19,energy
OII,PDCE,2022-06-03,0.529,3.294,2.802,1.79,4.421,4.194,0.909,0.031,-0.043,0.002,0.03,-0.009,-0.011,0.006,0.014,-0.011,0.053,0.029,0.183,1.748,0.148,2.045,0.065,2.743,2017-06-19,energy
OII,PTEN,2022-06-03,0.667,4.458,0.686,0.11,4.421,4.194,0.979,0.604,-0.013,-0.07,-0.066,-0.019,-0.02,0.005,0.076,-0.016,-0.028,0.042,0.166,2.463,0.092,3.348,0.056,3.787,2017-06-19,energy
OII,SLB,2022-06-03,0.588,4.263,1.721,9.045,4.421,4.194,0.941,3.843,0.012,-0.007,-0.001,-0.004,-0.022,-0.003,0.008,-0.032,0.019,0.011,0.149,1.598,0.094,2.583,0.053,3.321,2017-06-19,energy
OII,SNP,2022-06-03,0.706,2.526,1.036,34.691,4.421,4.194,0.564,0.079,0.018,0.01,0.023,0.016,0.009,-0.001,-0.021,0.022,0.03,0.007,0.108,-0.573,0.07,0.534,0.061,0.784,2017-06-19,energy
OII,TRGP,2022-06-03,0.588,2.964,2.838,4.644,4.421,4.194,0.819,2.847,-0.023,-0.003,-0.017,0.007,-0.021,-0.003,0.02,0.001,0.011,-0.006,0.121,1.843,0.013,2.845,-0.019,3.141,2017-06-19,energy
OII,TS,2022-06-03,0.706,4.239,1.095,6.952,4.421,4.194,0.97,0.512,0.011,0.017,-0.008,0.007,0.018,-0.01,0.008,0.012,-0.005,0.022,0.176,1.539,0.089,2.873,0.057,3.366,2017-06-19,energy
OII,TTE,2022-06-03,0.902,3.222,1.454,29.062,4.421,4.194,0.936,0.844,-0.002,-0.005,0.026,0.019,0.047,-0.02,-0.017,0.001,-0.005,-0.037,0.077,1.501,0.044,2.242,0.04,2.339,2017-06-19,energy
OII,VLO,2022-06-03,0.882,4.64,3.07,34.504,4.421,4.194,0.961,0.349,0.112,-0.03,-0.027,-0.001,-0.068,0.017,0.034,0.072,0.097,-0.029,0.148,2.701,0.107,3.245,0.065,3.789,2017-06-19,energy
OKE,PBA,2022-06-03,0.765,3.63,0.36,10.437,4.421,4.194,0.887,1.407,-0.001,-0.023,-0.002,-0.011,0.037,-0.031,-0.021,-0.0,-0.108,0.001,0.046,2.044,0.024,2.782,0.056,1.688,2017-06-19,energy
OKE,PBR,2022-06-03,0.706,2.53,0.118,1.027,4.421,4.194,0.94,1.506,-0.016,-0.065,-0.07,-0.081,0.003,0.003,0.006,0.005,-0.039,0.014,0.052,1.6,-0.056,3.545,-0.177,5.714,2017-06-19,energy
OKE,SLB,2022-06-03,0.529,3.363,0.52,3.273,4.421,4.194,0.315,0.668,-0.043,-0.04,-0.025,-0.028,-0.003,0.017,0.014,-0.026,0.041,0.022,0.097,0.461,0.103,0.263,0.072,1.21,2017-06-19,energy
OKE,VLO,2022-06-03,0.549,4.634,1.047,18.397,4.421,4.194,0.869,4.122,-0.022,-0.009,0.007,-0.005,0.005,-0.02,0.007,0.005,-0.034,-0.037,0.097,2.638,0.102,2.546,0.071,3.185,2017-06-19,energy
OXY,RIG,2022-06-03,0.824,-2.797,0.084,0.916,4.421,4.194,0.505,-1.565,-0.051,-0.036,0.054,-0.016,-0.009,0.014,0.006,-0.004,0.004,-0.024,-0.023,-3.044,0.02,-2.578,-0.053,-3.379,2017-06-19,energy
PBA,VLO,2022-06-03,0.51,3.179,2.919,-12.173,4.421,4.194,0.672,0.876,0.048,-0.003,-0.016,-0.002,-0.0,-0.005,0.003,-0.057,-0.064,-0.018,0.044,1.826,0.064,1.228,0.015,2.718,2017-06-19,energy
PBR,VLO,2022-06-03,0.51,2.878,7.578,17.929,4.421,4.194,0.913,1.18,-0.016,0.062,0.059,0.009,0.007,0.011,-0.031,0.043,0.032,-0.034,0.064,1.43,0.137,-0.244,0.187,-1.37,2017-06-19,energy
PBR-A,STNG,2022-06-03,0.804,2.702,1.852,-0.879,4.421,4.194,0.507,1.265,0.002,0.077,0.067,0.108,0.011,-0.017,0.012,0.064,-0.01,-0.026,0.029,2.343,-0.031,3.08,-0.115,4.114,2017-06-19,energy
PTR,VLO,2022-06-03,0.941,3.487,1.814,-1.62,4.421,4.194,0.519,2.189,-0.002,0.027,-0.005,0.058,0.007,0.013,0.002,-0.001,0.027,0.014,0.068,2.062,0.055,2.34,0.038,2.706,2017-06-19,energy
RIG,VLO,2022-06-03,0.824,4.347,8.362,40.111,4.421,4.194,0.877,0.034,0.007,0.048,-0.003,0.023,0.123,-0.056,-0.144,0.024,-0.031,-0.03,0.141,2.604,0.14,2.618,0.095,3.178,2017-06-19,energy
SHEL,SU,2022-06-03,0.843,3.484,0.547,-2.067,4.421,4.194,0.876,2.254,0.045,-0.007,-0.049,-0.01,-0.011,0.043,0.022,-0.029,0.043,0.039,0.027,2.822,0.074,1.644,0.075,1.613,2017-06-19,energy
SHEL,VLO,2022-06-03,0.824,3.861,1.298,11.244,4.421,4.194,0.776,3.452,0.014,0.005,0.037,-0.007,-0.001,0.005,-0.007,0.011,-0.008,0.018,0.087,2.325,0.094,2.212,0.062,2.766,2017-06-19,energy
SLB,VLO,2022-06-03,0.941,3.489,2.047,10.877,4.421,4.194,0.522,1.676,0.026,0.002,-0.002,0.0,0.098,0.003,-0.092,0.001,-0.06,-0.019,0.015,3.039,0.015,3.054,0.01,3.189,2017-06-19,energy
SNP,TS,2022-06-03,0.667,2.553,0.935,-24.079,4.421,4.194,0.009,0.587,0.031,-0.011,0.024,-0.095,0.011,-0.028,-0.01,-0.051,-0.009,-0.032,0.023,1.914,0.005,2.416,-0.008,2.767,2017-06-19,energy
SNP,VLO,2022-06-03,0.863,3.643,2.759,-58.802,4.421,4.194,0.009,2.009,0.021,-0.006,-0.012,0.035,0.027,-0.037,-0.016,0.056,-0.032,-0.046,0.022,3.137,0.023,3.12,0.003,3.58,2017-06-19,energy
SU,VLO,2022-06-03,0.882,2.643,2.609,10.949,4.421,4.194,0.504,0.592,0.022,-0.016,-0.003,-0.056,-0.037,0.014,0.062,-0.081,-0.025,0.042,0.049,0.87,0.019,1.957,-0.008,2.945,2017-06-19,energy
TGS,VLO,2022-06-03,0.588,3.604,1.595,59.358,4.421,4.194,0.98,0.601,-0.04,-0.018,-0.002,-0.026,-0.011,0.001,-0.011,-0.004,0.012,-0.001,0.213,1.892,0.202,1.986,0.151,2.39,2017-06-19,energy
TRGP,VLO,2022-06-03,0.804,3.027,0.936,34.811,4.421,4.194,0.456,1.967,0.02,0.015,-0.002,0.014,-0.001,0.008,0.011,0.003,-0.008,0.007,0.068,1.535,0.091,1.024,0.071,1.466,2017-06-19,energy
TS,VLO,2022-06-03,1.0,2.887,3.076,9.772,4.421,4.194,0.692,0.713,0.051,-0.019,-0.088,-0.05,0.005,-0.006,0.009,0.006,-0.038,0.019,-0.004,3.012,0.018,2.294,0.008,2.615,2017-06-19,energy
TTE,VLO,2022-06-03,0.902,3.611,2.198,-30.79,4.421,4.194,0.766,2.118,-0.011,0.03,-0.004,0.014,-0.089,0.046,0.029,0.0,0.059,0.043,0.047,2.406,0.04,2.58,0.016,3.205,2017-06-19,energy
VET,VLO,2022-06-03,0.863,3.202,2.816,40.715,4.421,4.194,0.71,1.508,-0.018,-0.011,0.024,-0.01,-0.024,0.001,0.042,-0.083,-0.042,0.013,0.103,1.079,0.148,0.159,0.164,-0.173,2017-06-19,energy
ANDE,MGPI,2022-06-03,0.961,2.565,1.766,9.499,3.746,3.739,0.713,0.259,-0.003,0.012,0.005,0.046,0.01,-0.015,0.016,0.022,0.004,-0.013,-0.103,4.837,-0.064,3.963,-0.075,4.207,2017-06-19,consumer_staples
BGS,BTI,2022-06-03,0.627,2.707,0.291,27.004,3.746,3.739,0.442,1.539,0.055,0.066,0.053,0.053,0.006,0.023,-0.022,-0.03,0.026,0.039,0.066,1.825,0.106,1.276,0.066,1.813,2017-06-19,consumer_staples
BGS,SPTN,2022-06-03,0.529,3.838,0.708,2.646,3.746,3.739,0.71,0.756,0.045,0.002,-0.042,-0.016,0.004,0.007,-0.011,0.039,0.022,-0.011,0.139,2.284,0.113,2.584,0.101,2.711,2017-06-19,consumer_staples
BGS,WMK,2022-06-03,0.745,3.19,1.348,19.052,3.746,3.739,0.607,2.714,0.019,-0.031,-0.019,-0.004,0.025,-0.002,-0.038,0.092,0.026,-0.042,0.046,2.619,-0.001,3.203,-0.042,3.712,2017-06-19,consumer_staples
BUD,IBA,2022-06-03,0.941,2.952,0.357,19.254,3.746,3.739,0.849,0.435,-0.007,-0.012,-0.066,0.005,0.016,0.001,0.015,-0.057,-0.034,0.006,0.071,1.23,0.009,2.726,-0.052,4.206,2017-06-19,consumer_staples
CCEP,UVV,2022-06-03,0.647,2.835,0.673,14.564,3.746,3.739,0.254,1.082,-0.08,0.001,0.058,0.03,-0.027,0.003,0.036,0.014,0.041,0.029,0.019,2.406,0.112,0.282,0.086,0.868,2017-06-19,consumer_staples
CENT,LANC,2022-06-03,0.549,-3.737,1.345,106.6,3.746,3.739,0.354,-1.968,-0.059,-0.061,-0.02,-0.043,0.035,0.004,0.007,0.021,-0.012,-0.004,0.075,-2.659,0.097,-2.356,0.316,0.784,2017-06-19,consumer_staples
CENT,WMK,2022-06-03,0.608,2.533,0.869,14.761,3.746,3.739,0.773,2.074,-0.07,-0.027,-0.038,-0.034,-0.02,0.047,0.002,0.044,-0.003,-0.018,-0.0,2.535,-0.049,3.168,-0.07,3.448,2017-06-19,consumer_staples
CENTA,LANC,2022-06-03,0.549,-3.758,1.486,105.77,3.746,3.739,0.344,-2.115,0.027,0.017,-0.016,0.007,-0.025,0.007,0.038,0.01,0.034,-0.01,0.074,-2.718,0.095,-2.415,0.313,0.664,2017-06-19,consumer_staples
CL,LANC,2022-06-03,0.549,-3.769,1.942,17.223,3.746,3.739,0.29,-1.811,0.035,0.011,0.014,-0.037,0.004,-0.007,-0.004,-0.016,0.045,0.013,0.024,-3.292,0.045,-2.85,0.183,-0.058,2017-06-19,consumer_staples
COKE,DEO,2022-06-03,0.647,-3.069,0.214,92.538,3.746,3.739,0.291,-0.785,-0.004,0.031,-0.015,0.011,0.053,-0.038,-0.044,0.041,-0.079,-0.032,-0.023,-3.674,0.085,-0.825,0.058,-1.541,2017-06-19,consumer_staples
EL,PM,2022-06-03,0.706,2.769,0.186,35.856,3.746,3.739,0.019,1.21,-0.027,-0.018,-0.011,-0.008,0.0,-0.001,-0.02,0.002,0.033,0.015,0.06,1.519,0.06,1.519,0.052,1.68,2017-06-19,consumer_staples
