ticker,subindustry,market_cap
CWAN,software_and_services,3431.0
CWEN,utilities,3874.8
CWH,retailing,1189.1
CWK,real_estate,4299.2
CWT,utilities,2956.8
CX,construction_materials,7094.0
CXM,software_and_services,3494.5
CXW,commercial_and_professional_services,1673.7
CYD,capital_goods,453.9
CYH,health_care_equipment_and_services,1469.3
CZOO,retailing,1997.4
D,utilities,70504.3
DAC,transportation,1933.9
DAL,transportation,27465.5
DAN,automobiles_and_components,2395.3
DAO,consumer_services,895.6
DAR,consumer_staples,13359.0
DASH,retailing,37109.3
DAVA,software_and_services,6647.8
DB,diversified_financials,24278.4
DBD,technology_hardware_and_equipment,438.0
DBI,retailing,1106.7
DBRG,real_estate,4507.2
DCI,capital_goods,6401.5
DCO,capital_goods,676.6
DD,chemicals,35225.8
DDD,technology_hardware_and_equipment,1861.5
DDL,consumer_staples,1303.0
DDS,retailing,5574.3
DE,capital_goods,134316.3
DEA,real_estate,1825.8
DECK,consumer_durables_and_apparel,7909.8
DEI,real_estate,5486.0
DELL,technology_hardware_and_equipment,36491.5
DELL WI,technology_hardware_and_equipment,36491.5
DEN,energy,3760.6
DEO,consumer_staples,115737.3
DESP,consumer_services,728.4
DFIN,diversified_financials,1015.5
DFS,diversified_financials,33490.8
DG,retailing,58422.5
DGX,health_care_equipment_and_services,16231.5
DHI,consumer_durables_and_apparel,26265.0
DHR,pharmaceuticals_biotechnology_and_life_sciences,195510.9
DHT,energy,1024.8
DHX,media_and_entertainment,275.0
DIDI,transportation,9742.9
DIN,consumer_services,1265.2
DINO,energy,8929.3
DIS,media_and_entertainment,240141.5
DK,energy,2198.3
DKS,retailing,8631.8
DLB,software_and_services,7936.7
DLR,real_estate,42769.9
DLX,commercial_and_professional_services,1265.1
DLY,diversified_financials,743.4
DM,capital_goods,1277.0
DMS,media_and_entertainment,120.5
DNA,chemicals,6721.7
DNB,commercial_and_professional_services,7584.2
DNMR,chemicals,540.0
DNOW,capital_goods,1293.0
DO,energy,793.6
DOC,real_estate,3913.2
DOCN,software_and_services,5487.2
DOCS,health_care_equipment_and_services,9770.4
DOLE,consumer_staples,1205.9
DOMA,real_estate,618.7
DOOR,capital_goods,1803.0
DOUG,real_estate,559.9
DOV,capital_goods,21858.0
DOW,chemicals,49287.5
DPZ,consumer_services,14201.3
DQ,semiconductors_and_semiconductor_equipment,3482.5
DRD,metals_and_mining,805.6
DRE,real_estate,23046.4
DRH,real_estate,2177.8
DRI,consumer_services,16889.0
DRQ,energy,1255.3
DS,consumer_services,122.5
DSX,transportation,448.7
DT,software_and_services,12249.9
DTC,consumer_durables_and_apparel,401.3
DTE,utilities,26691.8
DTM,energy,5580.6
DUK,utilities,88130.4
DV,software_and_services,3908.5
DVA,health_care_equipment_and_services,11629.2
DVN,energy,41847.6
DX,diversified_financials,562.8
DXC,software_and_services,7679.0
DY,capital_goods,2775.0
DYFN,diversified_financials,73.8
E,energy,54066.9
EAF,capital_goods,2615.2
EARN,diversified_financials,114.6
EAT,consumer_services,1661.8
EB,media_and_entertainment,1291.7
EBF,commercial_and_professional_services,473.3
EBR,utilities,13600.5
EBS,pharmaceuticals_biotechnology_and_life_sciences,2077.7
EC,energy,36628.1
ECL,chemicals,51750.9
ECOM,software_and_services,470.8
ECVT,chemicals,1564.5
ED,utilities,34714.4
EDN,utilities,473.8
EDR,media_and_entertainment,7244.3
EDU,consumer_services,1856.5
EE,utilities,895.7
EEX,media_and_entertainment,200.6
EFC,diversified_financials,953.6
EFX,commercial_and_professional_services,26847.1
EGHT,software_and_services,1312.3
EGO,metals_and_mining,2197.1
EGP,real_estate,8682.0
EGY,energy,463.5
EHC,health_care_equipment_and_services,7151.6
EIG,insurance,1158.4
EIX,utilities,27345.0
EL,consumer_staples,98475.5
ELAN,pharmaceuticals_biotechnology_and_life_sciences,12367.1
ELF,consumer_staples,1340.0
ELP,utilities,4152.0
ELS,real_estate,15098.1
ELVT,diversified_financials,93.1
ELY,consumer_durables_and_apparel,4260.6
EME,capital_goods,6114.0
EMN,chemicals,14129.0
EMR,capital_goods,56839.9
ENB,energy,93955.5
ENFN,software_and_services,832.3
ENIA,utilities,11895.3
ENIC,utilities,1931.0
ENLC,energy,5067.5
ENOV,health_care_equipment_and_services,3783.7
ENR,consumer_staples,2219.4
ENS,capital_goods,2912.3
ENV,software_and_services,4601.6
ENVA,diversified_financials,1294.8
ENZ,health_care_equipment_and_services,140.8
EOCW,diversified_financials,745.1
EOG,energy,71277.0
EPAC,capital_goods,1267.9
EPAM,software_and_services,16948.7
EPC,consumer_staples,2012.7
EPR,real_estate,4124.8
EPRT,real_estate,3305.4
EQC,real_estate,3061.5
EQH,diversified_financials,12240.5
EQNR,energy,123808.7
EQR,real_estate,34198.6
EQT,energy,16554.7
ERF,energy,3287.6
ERJ,capital_goods,2205.5
ERO,metals_and_mining,1460.6
ES,utilities,31898.7
ESAB,capital_goods,3213.0
ESE,capital_goods,1713.7
ESGC,media_and_entertainment,48.5
ESI,chemicals,5196.5
ESM,diversified_financials,376.0
ESMT,software_and_services,3540.2
ESNT,banks,4675.9
ESRT,real_estate,1523.1
ESS,real_estate,22696.1
ESTC,software_and_services,8744.0
ESTE,energy,1177.1
ETD,consumer_durables_and_apparel,667.9
ETN,capital_goods,58245.3
ETR,utilities,25347.9
ETRN,energy,3617.2
ETWO,software_and_services,2425.9
EURN,energy,2457.8
EVA,energy,5966.3
EVC,media_and_entertainment,489.7
EVE,diversified_financials,342.5
EVH,health_care_equipment_and_services,2699.2
EVR,diversified_financials,4363.5
EVRG,utilities,16307.2
EVRI,consumer_services,1776.1
EVTC,software_and_services,2957.7
EVTL,capital_goods,1648.0
EW,health_care_equipment_and_services,77366.3
EXK,metals_and_mining,940.0
EXP,construction_materials,4848.1
EXPR,retailing,238.8
EXR,real_estate,29309.7
EXTN,energy,250.9
F,automobiles_and_components,64903.9
FACT,diversified_financials,423.9
FAF,insurance,6576.9
FATH,capital_goods,370.7
FBC,banks,2167.2
FBHS,capital_goods,9493.2
FBK,banks,1986.9
FBP,banks,2672.9
FBRT,diversified_financials,605.6
FC,commercial_and_professional_services,632.9
FCAX,diversified_financials,492.0
FCAX.WS,diversified_financials,492.0
FCF,banks,1398.0
FCN,commercial_and_professional_services,5490.9
FCPT,real_estate,2371.5
FCX,metals_and_mining,73670.1
FDP,consumer_staples,1313.0
FDS,diversified_financials,16465.7
FDX,transportation,54119.0
FE,utilities,27117.9
FEDU,consumer_services,35.0
FENG,media_and_entertainment,45.1
FERG,capital_goods,28787.8
FET,energy,134.3
FF,chemicals,444.6
FHI,diversified_financials,2965.4
FHN,banks,12454.8
FHS,consumer_services,31.8
FICO,software_and_services,10762.8
FIGS,health_care_equipment_and_services,3051.9
FINV,diversified_financials,1068.3
FIS,software_and_services,64059.5
FIX,capital_goods,3191.0
FL,retailing,2938.4
FLNG,energy,1572.7
FLO,consumer_staples,5686.1
FLR,capital_goods,4226.8
FLS,capital_goods,4844.2
FLT,software_and_services,20194.5
FLYA,diversified_financials,312.2
FMC,chemicals,17540.7
FMS,health_care_equipment_and_services,19755.0
FMX,consumer_staples,26267.4
FN,technology_hardware_and_equipment,3689.5
FNA,health_care_equipment_and_services,1413.6
FNB,banks,4361.8
FND,retailing,9120.0
FNF,insurance,12071.6
FNV,metals_and_mining,31565.2
FOA,banks,149.6
FOE,chemicals,1820.6
FOR,real_estate,857.4
FORG,software_and_services,1923.6
FOUR,software_and_services,3291.9
FPAC,diversified_financials,691.9
FPH,real_estate,419.8
FPI,real_estate,751.0
FR,real_estate,8378.6
FRC,banks,29313.0
FREY,capital_goods,1259.7
FRGE,diversified_financials,2083.1
FRO,energy,1827.7
FRT,real_estate,9821.0
FSLY,software_and_services,2368.7
FSM,metals_and_mining,1232.0
FSR,automobiles_and_components,3609.0
FSS,capital_goods,2079.6
FTAI,capital_goods,2392.4
FTCH,retailing,5372.7
FTEV,diversified_financials,336.5
FTI,energy,3956.5
FTK,chemicals,104.2
FTS,utilities,24025.7
FTV,capital_goods,21213.6
FUBO,media_and_entertainment,861.5
FUL,chemicals,3803.9
FVRR,retailing,2347.7
FXLV,consumer_services,1003.5
G,software_and_services,7902.6
GAM,diversified_financials,1013.3
GAQ,diversified_financials,288.2
GATO,metals_and_mining,324.2
GATX,capital_goods,4252.3
GB,software_and_services,1025.1
GBCI,banks,5303.3
GBL,diversified_financials,548.8
GBLI,insurance,374.2
GBX,capital_goods,1458.4
GCI,media_and_entertainment,591.7
GCO,retailing,956.8
GCP,chemicals,2309.8
GD,capital_goods,68454.4
GDDY,software_and_services,14510.8
GDOT,diversified_financials,1563.1
GE,capital_goods,101250.9
GEF,containers_and_packaging,3048.9
GENI,media_and_entertainment,759.1
GEO,commercial_and_professional_services,839.7
GES,retailing,1436.2
GFF,capital_goods,1037.6
GFI,metals_and_mining,13294.8
GFL,commercial_and_professional_services,11319.4
GGB,metals_and_mining,10199.5
GGG,capital_goods,11374.7
GHC,consumer_services,3066.3
GHG,consumer_services,489.5
GHL,diversified_financials,267.7
GHLD,banks,577.0
GHM,capital_goods,82.9
GIB,software_and_services,19616.8
GIC,capital_goods,1227.8
GIL,consumer_durables_and_apparel,6920.1
GIS,consumer_staples,43190.6
GKOS,health_care_equipment_and_services,2885.0
GL,insurance,10201.1
GLOB,software_and_services,9898.8
GLS,pharmaceuticals_biotechnology_and_life_sciences,340.9
GLT,paper_and_forest_products,549.1
GLW,technology_hardware_and_equipment,29352.4
GM,automobiles_and_components,61143.1
GME,retailing,11581.4
GMED,health_care_equipment_and_services,7998.7
GMRE,real_estate,1039.1
GMS,capital_goods,2167.1
GNE,utilities,171.4
GNK,transportation,1079.5
GNL,real_estate,1576.5
GNRC,capital_goods,17043.0
GNW,insurance,1933.3
GOGN,diversified_financials,361.2
GOL,transportation,1384.9
GOLD,metals_and_mining,44458.5
GOLF,consumer_durables_and_apparel,3105.0
GOOS,consumer_durables_and_apparel,2553.2
GOTU,consumer_services,413.8
GPC,retailing,18995.3
GPI,retailing,2832.2
GPK,containers_and_packaging,6720.6
GPMT,diversified_financials,590.9
GPN,software_and_services,40731.5
GPOR,energy,1932.9
GPRK,energy,1056.7
GPS,retailing,5380.4
GRBK,consumer_durables_and_apparel,1014.2
GRC,capital_goods,907.9
GRMN,consumer_durables_and_apparel,21823.5
GS,diversified_financials,113525.9
GSK,pharmaceuticals_biotechnology_and_life_sciences,115773.0
GSL,transportation,967.1
GSQB,diversified_financials,176.6
GSQD,diversified_financials,424.4
GTES,capital_goods,3950.7
GTLS,capital_goods,6418.1
GTN,media_and_entertainment,1945.3
GTY,real_estate,1339.5
GVA,capital_goods,1490.0
GWH,capital_goods,927.5
GWRE,software_and_services,7770.8
GWW,capital_goods,25946.1
GXO,transportation,7208.6
H,consumer_services,10989.4
HAE,health_care_equipment_and_services,2918.5
HAL,energy,37202.1
HASI,diversified_financials,3745.8
HAYW,capital_goods,3832.0
HBB,consumer_durables_and_apparel,146.4
HBI,consumer_durables_and_apparel,5079.8
HBM,metals_and_mining,1953.7
HCA,health_care_equipment_and_services,79116.7
HCC,metals_and_mining,1987.5
HCI,insurance,683.8
HD,retailing,318070.0
HDB,banks,98274.8
HE,utilities,4798.6
HEI,capital_goods,18325.4
HES,energy,35417.4
HESM,energy,1469.3
HGTY,insurance,820.4
HGV,consumer_services,6026.8
HHC,real_estate,5377.3
HHLA,diversified_financials,508.7
HI,capital_goods,3082.9
HIG,insurance,24297.2
HIGA,diversified_financials,450.4
HII,capital_goods,8979.4
HIL,commercial_and_professional_services,77.7
HIMS,health_care_equipment_and_services,1045.9
HIPO,insurance,1038.1
HIW,real_estate,4644.3
HL,metals_and_mining,3686.1
HLF,consumer_staples,2903.4
HLGN,capital_goods,776.4
HLI,diversified_financials,5827.3
HLIO,capital_goods,2420.3
HLLY,automobiles_and_components,1636.6
HLT,consumer_services,45552.3
HLX,energy,797.6
HMC,automobiles_and_components,45663.4
HMN,insurance,1686.3
HMY,metals_and_mining,2836.7
HNGR,health_care_equipment_and_services,727.9
HNI,commercial_and_professional_services,1551.3
HNP,utilities,13655.3
HOG,automobiles_and_components,6175.5
HOMB,banks,3772.8
HOV,consumer_durables_and_apparel,291.5
HP,energy,5199.3
HPE,technology_hardware_and_equipment,20945.2
HPP,real_estate,3876.4
HPQ,technology_hardware_and_equipment,40754.7
HPX,diversified_financials,314.2
HR,real_estate,4137.3
HRB,consumer_services,4556.1
HRI,capital_goods,4649.8
HRL,consumer_staples,29282.7
HRT,commercial_and_professional_services,1448.1
HRTG,insurance,161.3
HSBC,banks,137590.0
HSC,commercial_and_professional_services,912.7
HSY,consumer_staples,46585.8
HT,real_estate,379.4
HTA,real_estate,7120.4
HTAQ,diversified_financials,288.4
HTH,banks,2269.5
HTPA,diversified_financials,369.8
HUBB,capital_goods,10222.5
HUBS,software_and_services,21641.7
HUM,health_care_equipment_and_services,58085.6
HUN,chemicals,7568.5
HUYA,media_and_entertainment,1026.1
HVT,retailing,465.1
HWM,capital_goods,15301.7
HXL,capital_goods,4804.3
HY,capital_goods,549.6
HYLN,capital_goods,649.4
HZN,automobiles_and_components,133.1
HZO,retailing,928.1
HZON,diversified_financials,651.0
IAA,commercial_and_professional_services,5164.4
IACC,diversified_financials,316.7
IAG,metals_and_mining,1584.8
IBA,consumer_staples,2262.4
IBER,diversified_financials,169.2
IBM,software_and_services,116145.9
IBN,banks,68691.6
IBP,consumer_durables_and_apparel,2393.3
ICD,energy,66.3
ICE,diversified_financials,69068.5
ICL,chemicals,16170.4
ICNC,diversified_financials,431.9
IDA,utilities,5743.5
IDT,telecommunication_services,800.7
IEX,capital_goods,14734.6
IFF,chemicals,31725.9
IFIN,diversified_financials,258.6
IFS,banks,3687.6
IGT,consumer_services,5064.4
IH,media_and_entertainment,153.2
IHG,consumer_services,12348.5
IHS,telecommunication_services,3799.4
IIIN,capital_goods,780.8
IIPR,real_estate,4529.5
IMAX,media_and_entertainment,988.3
IMPX,diversified_financials,497.5
INFA,software_and_services,6163.9
INFY,software_and_services,87098.5
ING,banks,38831.0
INGR,consumer_staples,6003.3
INN,real_estate,1038.9
INSP,health_care_equipment_and_services,7283.0
INST,software_and_services,2609.3
INSW,energy,1056.5
INT,energy,1759.3
INVH,real_estate,26176.7
IO,energy,10.8
IONQ,technology_hardware_and_equipment,2158.6
IOT,software_and_services,7245.0
IP,containers_and_packaging,18238.3
IPG,media_and_entertainment,13990.2
IPI,chemicals,1556.2
IPOD,diversified_financials,598.0
IPOF,diversified_financials,1530.9
IQV,pharmaceuticals_biotechnology_and_life_sciences,45413.0
IR,capital_goods,19562.1
IRM,real_estate,16363.8
IRNT,software_and_services,286.2
IRS,real_estate,572.5
IRT,real_estate,6030.4
IS,software_and_services,4724.7
IT,software_and_services,24864.8
ITCB,banks,2069.8
ITGR,health_care_equipment_and_services,2786.5
ITT,capital_goods,6177.2
ITUB,banks,50508.9
ITW,capital_goods,63646.2
IVC,health_care_equipment_and_services,51.4
IVR,diversified_financials,600.4
IVT,real_estate,2080.3
IVZ,diversified_financials,9888.0
IX,diversified_financials,21756.1
J,commercial_and_professional_services,19040.1
JATT,diversified_financials,171.1
JBGS,real_estate,3515.3
JBI,capital_goods,1409.9
JBL,technology_hardware_and_equipment,8285.2
JBT,capital_goods,3557.0
JCI,capital_goods,44622.0
JCO,diversified_financials,221.7
JEF,diversified_financials,8071.3
JELD,capital_goods,1935.8
JHG,diversified_financials,5766.6
JHX,construction_materials,13434.3
JILL,retailing,159.6
JKS,semiconductors_and_semiconductor_equipment,2700.6
JLL,real_estate,11448.3
JMIA,retailing,829.2
JNJ,pharmaceuticals_biotechnology_and_life_sciences,481430.0
JNPR,technology_hardware_and_equipment,11538.3
JOBY,transportation,3265.2
JOE,real_estate,3440.2
JP,diversified_financials,17.9
JPM,banks,385112.6
JT,diversified_financials,26.3
JWN,retailing,4592.3
JWSM,diversified_financials,1273.1
JXN,diversified_financials,3921.9
K,consumer_staples,23183.4
KAI,capital_goods,2278.0
KAMN,capital_goods,1228.8
KAR,commercial_and_professional_services,2090.4
KB,banks,18819.3
KBH,consumer_durables_and_apparel,3018.5
KBR,commercial_and_professional_services,7667.6
KCGI,diversified_financials,342.6
KD,software_and_services,2811.3
KEN,utilities,3335.6
KEP,utilities,11007.4
KEX,transportation,4096.1
KEY,banks,19718.4
KEYS,technology_hardware_and_equipment,26997.8
KFS,insurance,128.3
KFY,commercial_and_professional_services,3585.6
KGC,metals_and_mining,7825.2
KIM,real_estate,15942.2
KIND,media_and_entertainment,2119.3
KKR,diversified_financials,33358.3
KLR,software_and_services,251.2
KMB,consumer_staples,42746.1
KMI,energy,44442.4
KMPR,insurance,3436.3
KMT,capital_goods,2354.0
KMX,retailing,15458.2
KN,technology_hardware_and_equipment,1766.1
KNSL,insurance,5296.0
KNX,transportation,7754.5
KO,consumer_staples,282109.2
KODK,technology_hardware_and_equipment,487.7
KOF,consumer_staples,11794.1
KOP,chemicals,574.7
KORE,telecommunication_services,416.3
KOS,energy,3346.2
KR,consumer_staples,41800.0
KRC,real_estate,8743.2
KREF,diversified_financials,1348.1
KRG,real_estate,4916.2
KRO,chemicals,1899.3
KSS,retailing,7898.1
KT,telecommunication_services,6890.7
KTB,consumer_durables_and_apparel,2406.3
KUKE,media_and_entertainment,105.6
KW,real_estate,3293.8
KWAC,diversified_financials,148.0
KWR,chemicals,2962.7
L,insurance,16301.9
LAC,metals_and_mining,4294.1
LAD,retailing,9105.2
LADR,diversified_financials,1528.3
LAW,software_and_services,1932.5
LAZ,diversified_financials,3556.4
LBRT,energy,3188.1
LC,diversified_financials,1429.8
LCI,pharmaceuticals_biotechnology_and_life_sciences,29.5
LCII,automobiles_and_components,2806.4
LCW,diversified_financials,282.9
LDI,banks,482.4
LDOS,commercial_and_professional_services,14944.4
LEA,automobiles_and_components,7899.7
LEAP,diversified_financials,579.8
LEG,consumer_durables_and_apparel,4968.3
LEJU,retailing,79.0
LEN,consumer_durables_and_apparel,23071.6
LEV,capital_goods,1364.8
LEVI,consumer_durables_and_apparel,7795.2
LFC,insurance,94704.5
LFG,energy,1440.1
LFT,diversified_financials,141.0
LH,health_care_equipment_and_services,25263.7
LHC,diversified_financials,461.7
LHX,capital_goods,49757.3
LICY,commercial_and_professional_services,1219.4
LII,capital_goods,8883.4
LIN,chemicals,159886.6
LITB,retailing,121.1
LL,retailing,426.7
LLAP,capital_goods,683.7
LLY,pharmaceuticals_biotechnology_and_life_sciences,268006.1
LMND,insurance,1455.2
LMT,capital_goods,125243.2
LNC,insurance,11606.1
LND,consumer_staples,681.0
LNFA,diversified_financials,218.4
LNN,capital_goods,1667.7
LOCL,consumer_staples,731.9
LOMA,construction_materials,771.9
LOW,retailing,134234.0
LPG,energy,628.6
LPI,energy,1365.3
LPL,technology_hardware_and_equipment,5458.4
LPX,paper_and_forest_products,5401.7
LRN,consumer_services,1468.9
LSI,real_estate,12416.7
LSPD,software_and_services,3767.0
LTC,real_estate,1428.2
LTH,consumer_services,2973.1
LTHM,chemicals,4212.2
LU,diversified_financials,13715.0
LUB,consumer_services,67.9
LUMN,telecommunication_services,11907.7
LUV,transportation,28071.2
LVS,consumer_services,29215.0
LW,consumer_staples,9832.5
LXFR,capital_goods,476.3
LXP,real_estate,3805.6
LXU,chemicals,2394.9
LYB,chemicals,36234.3
LYG,banks,40888.9
LYV,media_and_entertainment,25456.6
LZB,consumer_durables_and_apparel,1185.2
M,retailing,7637.1
MA,software_and_services,355674.4
MAA,real_estate,23934.5
MAC,real_estate,3092.6
MAN,commercial_and_professional_services,5087.7
MANU,media_and_entertainment,2272.3
MAS,capital_goods,12067.5
MATX,transportation,3904.6
MAX,media_and_entertainment,658.3
MAXR,capital_goods,2877.6
MBI,insurance,722.4
MC,diversified_financials,2962.9
MCB,banks,1103.4
MCD,consumer_services,188895.2
MCG,consumer_services,1606.1
MCK,health_care_equipment_and_services,48639.5
MCO,diversified_financials,61830.7
MCS,media_and_entertainment,547.6
MCW,consumer_services,4629.7
MCY,insurance,2929.1
MD,health_care_equipment_and_services,2042.6
MDC,consumer_durables_and_apparel,2716.9
MDT,health_care_equipment_and_services,147864.4
MDU,capital_goods,5624.7
MDV,real_estate,139.7
MEC,capital_goods,174.8
MED,consumer_staples,2167.6
MEG,commercial_and_professional_services,1547.9
MEI,technology_hardware_and_equipment,1690.7
MET,insurance,59273.6
MFA,diversified_financials,1489.3
MFC,insurance,41235.6
MFG,banks,31712.1
MFGP,software_and_services,1758.5
MG,commercial_and_professional_services,177.9
MGA,automobiles_and_components,18735.4
MGM,consumer_services,18619.2
MGP,real_estate,6404.8
MGY,energy,4897.3
MHK,consumer_durables_and_apparel,8125.4
MHO,consumer_durables_and_apparel,1270.1
MIC,utilities,331.6
MIR,technology_hardware_and_equipment,1775.0
MITT,diversified_financials,174.3
MIXT,software_and_services,238.7
MKC,consumer_staples,27213.9
MKFG,capital_goods,656.7
MKL,insurance,19990.0
ML,diversified_financials,468.6
MLI,capital_goods,3223.5
MLM,construction_materials,23067.3
MLNK,software_and_services,1495.2
MLP,real_estate,218.6
MLR,capital_goods,319.3
MMC,insurance,86495.6
MMI,real_estate,2082.3
MMM,capital_goods,85432.7
MMS,software_and_services,4678.8
MN,diversified_financials,235.0
MNRL,energy,1344.3
MNSO,retailing,2489.6
MO,consumer_staples,100097.8
MOD,automobiles_and_components,433.5
MODN,software_and_services,984.0
MOGU,retailing,25.7
MOH,health_care_equipment_and_services,19689.1
MOS,chemicals,28720.8
MOV,consumer_durables_and_apparel,920.3
MP,metals_and_mining,8432.4
MPC,energy,50517.5
MPLN,health_care_equipment_and_services,3001.4
MPW,real_estate,11882.7
MPX,consumer_durables_and_apparel,437.8
MRC,capital_goods,1093.8
MRK,pharmaceuticals_biotechnology_and_life_sciences,216907.4
MRK.WI,pharmaceuticals_biotechnology_and_life_sciences,216907.4
MRO,energy,19243.1
MS,diversified_financials,156140.2
MSA,commercial_and_professional_services,5103.6
MSB,metals_and_mining,386.8
MSC,consumer_services,525.9
MSCI,diversified_financials,39863.5
MSGE,media_and_entertainment,2780.7
MSGS,media_and_entertainment,4272.3
MSI,technology_hardware_and_equipment,39219.7
MSM,capital_goods,4835.9
MSP,software_and_services,5721.5
MT,metals_and_mining,29859.6
MTAL,diversified_financials,331.4
MTB,banks,20912.2
MTD,pharmaceuticals_biotechnology_and_life_sciences,30262.0
MTDR,energy,6800.5
MTG,banks,4330.1
MTH,consumer_durables_and_apparel,3046.1
MTN,consumer_services,10764.8
MTOR,capital_goods,2563.5
MTR,energy,22.8
MTRN,metals_and_mining,1774.0
MTVC,diversified_financials,423.7
MTW,capital_goods,490.5
MTX,chemicals,2137.4
MTZ,capital_goods,6046.2
MUFG,banks,75962.3
MUR,energy,6727.4
MUSA,retailing,5980.0
MUX,metals_and_mining,397.3
MVO,energy,128.8
MWA,capital_goods,2008.0
MX,semiconductors_and_semiconductor_equipment,686.9
MYE,containers_and_packaging,791.2
MYOV,pharmaceuticals_biotechnology_and_life_sciences,1002.0
MYTE,retailing,1066.3
NABL,software_and_services,1837.4
NAPA,consumer_staples,2169.7
NAT,energy,511.3
NBHC,banks,1186.9
NBR,energy,1660.0
NC,energy,284.0
NCLH,consumer_services,9251.0
NCR,software_and_services,5792.1
NE,energy,2179.2
NEE,utilities,160750.1
NEM,metals_and_mining,65670.6
NET,software_and_services,36021.1
NETI,transportation,256.4
NEU,chemicals,3480.4
NEV,diversified_financials,300.5
NEW,consumer_services,12.9
NEWR,software_and_services,4900.2
NEX,energy,2735.4
NEXA,metals_and_mining,1339.0
NFG,utilities,6714.7
NFNT,diversified_financials,340.5
NFYS,diversified_financials,404.5
NGG,utilities,55356.4
NGS,energy,166.3
NGVC,consumer_staples,471.3
NGVT,chemicals,2504.6
NHI,real_estate,2518.1
NI,utilities,12879.1
NINE,energy,92.9
NIO,automobiles_and_components,32824.7
NJR,utilities,4451.5
NKE,consumer_durables_and_apparel,215684.8
NL,commercial_and_professional_services,349.4
NLS,consumer_durables_and_apparel,116.9
NLSN,commercial_and_professional_services,9729.7
NLY,diversified_financials,9569.6
NM,transportation,87.2
NMCO,diversified_financials,664.9
NMG,metals_and_mining,347.6
NMR,diversified_financials,12060.9
NNI,diversified_financials,3259.7
NNN,real_estate,8384.4
NOA,energy,419.6
NOAH,diversified_financials,1271.4
NOC,capital_goods,72310.4
NOG,energy,2159.8
NOK,technology_hardware_and_equipment,29609.3
NOMD,consumer_staples,3658.3
NOV,energy,7997.9
NOVA,utilities,2191.3
NOW,software_and_services,102880.0
NP,paper_and_forest_products,642.1
NPFD,diversified_financials,502.4
NPK,capital_goods,544.7
NPO,capital_goods,2061.5
NPTN,semiconductors_and_semiconductor_equipment,806.5
NR,energy,370.3
NRDY,consumer_services,348.2
NREF,diversified_financials,344.9
NRG,utilities,9615.9
NRGV,capital_goods,1685.6
NRT,energy,169.5
NRZ,diversified_financials,4896.6
NSA,real_estate,6006.1
NSC,transportation,63309.0
NSP,commercial_and_professional_services,3940.0
NSR,metals_and_mining,494.0
NTB,banks,1689.6
NTCO,consumer_staples,7428.8
NTP,real_estate,256.7
NTR,chemicals,62587.6
NTST,real_estate,1266.6
NTZ,consumer_durables_and_apparel,153.5
NU,banks,33343.9
NUE,metals_and_mining,46184.3
NUS,consumer_staples,2429.3
NUVB,pharmaceuticals_biotechnology_and_life_sciences,1239.0
NVGS,energy,1049.9
NVO,pharmaceuticals_biotechnology_and_life_sciences,260789.9
NVR,consumer_durables_and_apparel,15017.2
NVRO,health_care_equipment_and_services,2648.2
NVS,pharmaceuticals_biotechnology_and_life_sciences,205122.7
NVST,health_care_equipment_and_services,7245.4
NVT,capital_goods,5885.1
NVTA,health_care_equipment_and_services,1411.2
NWG,banks,30189.7
NWN,utilities,1710.4
NX,capital_goods,696.6
NXE,energy,2725.7
NXRT,real_estate,2262.4
NYC,real_estate,169.4
NYCB,banks,4824.4
NYT,media_and_entertainment,7383.1
O,real_estate,44316.4
O.WI,real_estate,44316.4
OACB,diversified_financials,310.5
OC,capital_goods,8683.3
OCA,diversified_financials,257.9
OCFT,software_and_services,530.4
OCN,banks,183.3
ODC,consumer_staples,193.6
OEC,chemicals,964.4
OFC,real_estate,3176.9
OFG,banks,1311.6
OG,retailing,126.9
OGE,utilities,8350.5
OGN,pharmaceuticals_biotechnology_and_life_sciences,8611.0
OGS,utilities,4760.0
OHI,real_estate,6424.9
OI,containers_and_packaging,2065.9
OII,energy,1538.9
OIS,energy,460.5
OKE,energy,32230.5
OLN,chemicals,9210.9
OLO,software_and_services,1943.4
OLP,real_estate,656.0
OMC,media_and_entertainment,16725.5
OMF,diversified_financials,6356.4
OMI,health_care_equipment_and_services,3238.3
ONE,consumer_services,22.4
ONL,real_estate,793.9
ONON,consumer_durables_and_apparel,8152.2
ONTF,software_and_services,652.6
ONTO,semiconductors_and_semiconductor_equipment,3557.0
OOMA,telecommunication_services,344.3
OPA,diversified_financials,246.8
OPAD,real_estate,1225.9
OPFI,diversified_financials,44.3
OPY,diversified_financials,434.5
OR,metals_and_mining,2558.9
ORA,utilities,4880.2
ORAN,telecommunication_services,32056.9
ORC,diversified_financials,517.2
ORCL,software_and_services,212278.6
ORI,insurance,7363.5
ORN,capital_goods,72.5
OSCR,insurance,1859.2
OSG,energy,210.5
OSH,health_care_equipment_and_services,6087.3
OSK,capital_goods,6627.1
OTIS,capital_goods,31862.1
OUST,technology_hardware_and_equipment,667.0
OUT,real_estate,4544.0
OVV,energy,13894.2
OWL,diversified_financials,5898.5
OWLT,health_care_equipment_and_services,494.1
OXM,consumer_durables_and_apparel,1575.2
OXY,energy,56570.6
PAC,transportation,7723.8
PACK,containers_and_packaging,1440.3
PAG,retailing,7752.7
PAGS,software_and_services,5877.5
